time,seconds_elapsed,relativeAltitude,pressure
1760795758002376200,5144.877376220703,387.75250244140625,923.1583404541016
1760795758945721000,5145.820721191406,386.188232421875,923.3326721191406
1760795759888876300,5146.763876220703,384.52886962890625,923.5175323486328
1760795760832141000,5147.707141113281,382.90118408203125,923.6986541748047
1760795761775380500,5148.650380371094,381.4716796875,923.8582611083984
1760795762718621200,5149.59362109375,380.19281005859375,924.0007781982422
1760795763661878300,5150.536878173828,378.9588623046875,924.1382598876953
1760795764604949200,5151.47994921875,377.7803955078125,924.2697143554688
1760795765548174300,5152.423174316406,376.55169677734375,924.40673828125
1760795766491320300,5153.3663203125,375.386474609375,924.5366668701172
1760795767434466300,5154.309466308594,374.4669189453125,924.6392822265625
